# ['# x', 'y', 'z', 'rmsCpHF']
7.381276631654000789e-03 7.448299999999999366e-02 1.499995535888999920e-01 1.849010328519999913e-01
1.838565982254000003e-02 7.448299999999999366e-02 1.500003205590000055e-01 1.850665735000000256e-01
4.014837186451999246e-02 7.448299999999999366e-02 1.499995606209000021e-01 1.863956844619999720e-01
7.218311151832000616e-02 7.448299999999999366e-02 1.500001206421000266e-01 1.861917335000000118e-01
1.137752944479000078e-01 7.448299999999999366e-02 1.500005083931000016e-01 1.866391346339999757e-01
1.639952089172999894e-01 7.448299999999999366e-02 1.499996808295999962e-01 1.839461864930000135e-01
2.217203991288999865e-01 7.448299999999999366e-02 1.499998700719999967e-01 1.797652581679999861e-01
2.856614687632000327e-01 7.448299999999999366e-02 1.500000124597000162e-01 1.740406025929999989e-01
3.543913841857999625e-01 7.448299999999999366e-02 1.500000289795999919e-01 1.728722919210000097e-01
4.263733266570000624e-01 7.448299999999999366e-02 1.500003208632000040e-01 1.702773141109999999e-01
4.999996515679000497e-01 7.448299999999999366e-02 1.499999869227000016e-01 1.618333612439999958e-01
5.736269161714000475e-01 7.448299999999999366e-02 1.499999950022999906e-01 1.561797735119999919e-01
6.456088586424999498e-01 7.448299999999999366e-02 1.500002868859000027e-01 1.558976664860000083e-01
7.143387740651999662e-01 7.448299999999999366e-02 1.500003034057000029e-01 1.535487840839999951e-01
7.782801857196000039e-01 7.448299999999999366e-02 1.499995061008999875e-01 1.506060257780000022e-01
8.360053759311999455e-01 7.448299999999999366e-02 1.499996953432000124e-01 1.447114120670000004e-01
8.862249483804999217e-01 7.448299999999999366e-02 1.499998074722999897e-01 1.481037928489999933e-01
9.278161916175000634e-01 7.448299999999999366e-02 1.499998532032000009e-01 1.564852873940000000e-01
9.598522129840000305e-01 7.448299999999999366e-02 1.499998155519999821e-01 1.631830202580000222e-01
9.816145830059000987e-01 7.448299999999999366e-02 1.499999953064999891e-01 1.838239256560000034e-01
9.926183685242999655e-01 7.448299999999999366e-02 1.499994805637999695e-01 1.958088960379999743e-01
7.381276631654000789e-03 2.230330000000000090e-01 1.499995535888999920e-01 1.702617247280000246e-01
1.838565982254000003e-02 2.230330000000000090e-01 1.500003205590000055e-01 1.700188324839999876e-01
4.014837186451999246e-02 2.230330000000000090e-01 1.499995606209000021e-01 1.679255461389999871e-01
7.218311151832000616e-02 2.230330000000000090e-01 1.500001206421000266e-01 1.671775490909999939e-01
1.137752944479000078e-01 2.230330000000000090e-01 1.500005083931000016e-01 1.685712731729999969e-01
1.639952089172999894e-01 2.230330000000000090e-01 1.499996808295999962e-01 1.740603852959999864e-01
2.217203991288999865e-01 2.230330000000000090e-01 1.499998700719999967e-01 1.790481981769999897e-01
2.856614687632000327e-01 2.230330000000000090e-01 1.500000124597000162e-01 1.827171615810000149e-01
3.543913841857999625e-01 2.230330000000000090e-01 1.500000289795999919e-01 1.834497707490000129e-01
4.263733266570000624e-01 2.230330000000000090e-01 1.500003208632000040e-01 1.799508901060000166e-01
4.999996515679000497e-01 2.230330000000000090e-01 1.499999869227000016e-01 1.723460105530000008e-01
5.736269161714000475e-01 2.230330000000000090e-01 1.499999950022999906e-01 1.665001196910000092e-01
6.456088586424999498e-01 2.230330000000000090e-01 1.500002868859000027e-01 1.620867469499999991e-01
7.143387740651999662e-01 2.230330000000000090e-01 1.500003034057000029e-01 1.598175014379999981e-01
7.782801857196000039e-01 2.230330000000000090e-01 1.499995061008999875e-01 1.564160658579999974e-01
8.360053759311999455e-01 2.230330000000000090e-01 1.499996953432000124e-01 1.487281429049999992e-01
8.862249483804999217e-01 2.230330000000000090e-01 1.499998074722999897e-01 1.512545962190000037e-01
9.278161916175000634e-01 2.230330000000000090e-01 1.499998532032000009e-01 1.641336613720000004e-01
9.598522129840000305e-01 2.230330000000000090e-01 1.499998155519999821e-01 1.768873841759999732e-01
9.816145830059000987e-01 2.230330000000000090e-01 1.499999953064999891e-01 2.034413182770000161e-01
9.926183685242999655e-01 2.230330000000000090e-01 1.499994805637999695e-01 2.203149594759999941e-01
7.381276631654000789e-03 3.703359999999999985e-01 1.499995535888999920e-01 1.611257375550000093e-01
1.838565982254000003e-02 3.703359999999999985e-01 1.500003205590000055e-01 1.575348801920000152e-01
4.014837186451999246e-02 3.703359999999999985e-01 1.499995606209000021e-01 1.557920165099999921e-01
7.218311151832000616e-02 3.703359999999999985e-01 1.500001206421000266e-01 1.544660234740000138e-01
1.137752944479000078e-01 3.703359999999999985e-01 1.500005083931000016e-01 1.565974897909999941e-01
1.639952089172999894e-01 3.703359999999999985e-01 1.499996808295999962e-01 1.611526149359999993e-01
2.217203991288999865e-01 3.703359999999999985e-01 1.499998700719999967e-01 1.643534771849999854e-01
2.856614687632000327e-01 3.703359999999999985e-01 1.500000124597000162e-01 1.700596657380000210e-01
3.543913841857999625e-01 3.703359999999999985e-01 1.500000289795999919e-01 1.737419790080000082e-01
4.263733266570000624e-01 3.703359999999999985e-01 1.500003208632000040e-01 1.774229385049999885e-01
4.999996515679000497e-01 3.703359999999999985e-01 1.499999869227000016e-01 1.760049924490000028e-01
5.736269161714000475e-01 3.703359999999999985e-01 1.499999950022999906e-01 1.728484878740000064e-01
